"ID_Auftrag"	"Kunde"	"Datum"	"Nr"	"Betrag"
662	611	"2007-05-11"	14781	"55.2"
663	612	"2007-05-11"	14776	"26.9"
664	52	"2007-05-14"	14798	"13.6"
665	613	"2007-05-14"	14783	16
666	614	"2007-05-14"	14741	"23.9"
667	335	"2007-05-15"	14800	"29.7"
668	615	"2007-05-15"	14797	"17.8"
669	39	"2007-05-15"	14793	12
670	595	"2007-05-15"	14780	"13.9"
671	616	"2007-05-15"	14768	"14.8"
672	270	"2007-05-16"	14804	"18.7"
673	617	"2007-05-16"	14802	"24.9"
674	618	"2007-05-16"	14786	18
675	200	"2007-05-18"	14830	"10.9"
676	619	"2007-05-18"	14826	"10.9"
677	209	"2007-05-18"	14818	"8.6"
678	620	"2015-11-04"	25179	"27.75"
679	621	"2007-05-18"	14816	"13.95"
680	207	"2007-05-18"	14810	9
681	622	"2007-12-12"	15558	"8.5"
682	358	"2007-05-18"	14757	"14.9"
683	191	"2007-05-21"	14822	"20.95"
684	71	"2007-05-21"	14815	"13.6"
685	623	"2007-05-21"	14813	45
686	608	"2007-05-21"	14809	"13.8"
687	425	"2007-05-21"	14805	"35.4"
688	461	"2007-05-21"	14796	"10.9"
689	447	"2007-05-21"	14787	"3.8"
690	316	"2007-05-21"	14778	"13.9"
691	616	"2007-05-22"	14821	"13.9"
692	543	"2007-05-22"	14819	"8.5"
693	624	"2007-05-30"	14851	"21.95"
694	625	"2007-05-22"	14807	"15.4"
695	160	"2007-05-23"	14853	"10.9"
696	626	"2007-05-23"	14827	"9.9"
697	193	"2007-05-23"	14820	"25.25"
698	627	"2007-05-23"	14812	4
699	628	"2007-05-23"	14811	34
700	629	"2007-05-23"	14808	"27.8"
701	393	"2007-05-23"	14789	"13.7"
703	630	"2007-05-24"	14836	"10.9"
705	85	"2007-05-24"	14832	"23.4"
706	358	"2007-05-24"	14831	"4.5"
707	631	"2007-05-24"	14829	"13.65"
708	632	"2007-05-24"	14824	"14.95"
709	189	"2007-05-24"	14794	"10.9"
710	621	"2007-05-25"	14861	5
711	377	"2007-05-25"	14857	"13.55"
712	633	"2007-05-25"	14856	"10.95"
713	12	"2007-05-25"	14855	"30.15"
714	616	"2007-05-25"	14847	"12.95"
715	121	"2007-05-25"	14845	"10.9"
716	634	"2007-05-25"	14844	"10.9"
717	614	"2007-05-25"	14842	"31.8"
718	635	"2007-05-25"	14841	"13.65"
719	597	"2007-05-25"	14840	"16.45"
720	636	"2007-05-25"	14837	30
721	637	"2007-05-25"	14834	"10.9"
722	479	"2007-05-25"	14833	"10.9"
723	638	"2007-05-25"	14828	"20.95"
724	120	"2007-05-25"	14825	"32.7"
725	639	"2011-10-20"	20672	"10.95"
726	81	"2007-05-29"	14852	"38.6"
727	144			
728	142	"2007-05-29"	14849	"8.5"
729	506	"2006-12-13"	14207	5
730	8	"2007-05-30"	14860	"9.5"
731	407	"2007-05-22"	14814	"19.8"
732	407	"2007-05-30"	14854	"30.75"
733	203	"2007-05-30"	14848	"66.1"
734	640	"2007-05-31"	14869	"14.65"
735	19			
736	460	"2007-05-31"	14862	"21.8"
737	641	"2007-05-31"	14859	"14.8"
738	642	"2007-05-31"	14846	"13.65"
739	643	"2007-05-31"	14745	"63.3"
740	558	"2007-04-27"	14701	"40.2"
741	387	"2007-05-10"	14782	"10.9"
742	495	"2007-01-02"	14303	"8.4"
743	495	"2007-04-03"	14628	"18.95"
744	548	"2007-05-09"	14769	20
745	146	"2007-04-18"	14661	"16.5"
746	644	"2007-07-13"	14956	"10.9"
747	645	"2007-06-01"	14879	"21.8"
748	605	"2007-06-01"	14868	"21.8"
749	32	"2007-06-01"	14867	"31.45"
750	387	"2007-06-01"	14864	"7.8"
751	233	"2007-06-01"	14858	"44.45"
752	646	"2007-06-01"	14843	"22.85"
753	595	"2007-06-01"	14823	"10.9"
754	329	"2007-06-01"	14777	"12.9"
755	8	"2007-06-04"	14873	"21.8"
756	261	"2007-06-04"	14870	"14.1"
757	647	"2007-06-13"		"84.95"
758	648	"2007-06-05"	14882	"13.55"
759	89	"2007-06-05"	14876	"10.9"
760	649	"2007-11-16"	15497	"32.7"
761	650	"2007-06-05"	14866	"22.8"
762	651	"2007-06-06"	14887	"10.9"
763	652	"2007-06-06"	14884	"14.4"
764	126	"2007-06-06"	14881	"16.2"
765	173	"2007-06-06"	14880	"10.9"
766	653	"2007-06-06"	14877	"21.8"
767	654	"2007-06-06"	14875	"16.45"
768	655	"2007-07-06"	14905	"67.3"
769	81	"2007-06-06"	14871	"9.9"
770	623	"2007-06-07"	14895	"10.9"
771	656	"2007-06-07"	14891	"10.9"
772	56	"2007-06-07"	14883	"3.5"
773	3	"2007-06-08"	14902	12
774	657	"2010-11-04"	19425	"15.5"
775	179	"2007-06-08"	14900	"13.9"
776	137	"2007-06-08"	14896	"10.9"
777	658	"2007-06-08"	14893	"16.75"
778	499	"2007-06-08"	14892	"13.95"
779	659	"2007-06-08"	14888	17
780	106	"2007-06-08"	14878	"25.5"
781	660	"2007-06-11"	14894	"13.9"
782	661	"2007-06-11"	14890	"10.9"
783	614	"2007-06-11"	14865	"31.8"
784	662	"2007-06-12"	14898	"10.9"
785	663	"2007-06-12"	14886	"13.55"
786	664	"2007-06-13"	14918	"10.9"
787	447	"2007-06-13"	14906	51
788	147	"2007-06-13"	14904	4
789	183	"2007-06-13"	14899	"28.55"
790	665	"2007-06-13"	14897	"64.5"
791	666	"2007-06-14"	14909	"9.8"
792	667	"2007-06-15"	14913	"14.5"
793	668	"2007-06-15"	14926	"27.9"
794	669	"2007-06-14"	14910	5
795	670	"2007-06-14"	14912	"13.75"
796	671	"2007-06-15"	14921	"9.5"
797	672	"2007-06-15"	14920	"10.9"
798	673	"2007-06-15"	14919	"10.9"
799	674	"2007-06-15"	14917	"10.9"
800	90	"2007-06-15"	14916	"10.9"
801	675	"2007-06-15"	14915	"15.15"
802	378	"2007-06-15"	14914	"10.9"
803	8	"2007-06-15"	14911	"12.8"
804	676	"2007-06-15"	14908	"9.8"
805	677	"2007-06-18"	14923	"16.95"
806	678	"2007-06-18"	14922	"40.2"
807	679	"2011-04-20"	20094	"8.9"
809	24	"2007-06-19"	14935	"24.7"
810	680	"2008-03-10"	15811	"10.95"
811	516	"2007-06-19"	14924	"12.8"
812	681	"2007-06-19"	14889	"6.5"
813	682	"2007-06-20"	14932	"10.9"
814	683	"2007-06-20"	14930	"7.5"
815	670	"2007-06-20"	14929	22
816	684	"2007-06-21"	14937	"10.9"
817	685	"2007-06-21"	14936	"10.9"
818	686	"2007-06-21"	14934	"10.9"
819	270	"2007-06-22"	14959	"8.45"
820	687	"2011-12-16"	20885	"7.5"
821	688	"2007-06-22"	14948	8
822	146	"2007-06-20"	14928	10
823	689	"2007-06-22"	14947	10
824	690	"2007-06-22"	14946	"26.95"
825	691	"2007-06-22"	14944	"13.65"
826	692	"2007-06-22"	14943	"7.9"
827	693	"2007-06-22"	14940	"12.8"
828	491	"2007-06-22"	14939	"13.9"
829	694	"2007-06-22"	14938	"14.4"
830	695	"2007-06-26"	14962	5
831	696	"2007-06-26"	14961	"18.9"
832	134	"2007-06-26"	14958	"27.1"
833	677	"2007-06-26"	14941	"14.4"
834	668	"2007-06-26"	14927	"29.25"
835	235	"2007-06-26"	14925	"7.9"
836	697	"2007-06-26"	14907	"27.25"
837	698	"2007-06-27"	14964	"14.4"
838	699	"2007-06-27"	14963	"7.5"
839	119	"2007-06-27"	14955	"10.9"
840	5	"2007-06-27"	14953	"29.75"
841	700	"2007-06-27"	14952	"27.8"
842	701	"2007-06-27"	14949	"10.95"
843	702	"2007-06-27"	14942	"13.45"
844	289	"2007-06-25"	14735	"6.5"
845	434	"2007-06-28"	14982	4
846	369	"2007-06-28"	14968	"12.75"
847	703	"2007-06-28"	14966	"13.65"
848	415	"2007-06-28"	14957	"53.1"
849	24	"2007-06-28"	14951	10
850	704	"2007-06-29"	14986	6
851	684	"2007-06-29"	14981	"8.6"
852	407	"2007-06-18"	14913	"30.45"
853	697	"2007-06-29"	14975	"13.65"
854	239	"2007-06-29"	14972	20
855	705	"2007-06-29"	14971	"10.9"
856	706	"2007-06-29"	14970	12
857	462	"2006-12-11"	14263	"39.4"
858	462	"2007-02-09"	14398	"8.75"
859	462	"2007-03-23"	14548	"10.95"
860	462	"2007-03-30"	14683	"4.5"
861	462	"2007-05-11"	14801	"21.9"
862	462	"2007-05-31"	14863	"35.85"
863	462	"2007-06-29"	14954	8
864	462	"2007-07-06"	14992	"21.8"
865	707	"2007-06-29"	14945	6
866	708	"2007-06-29"	14900	"132.3"
867	709	"2007-07-02"	14976	"23.4"
868	710	"2007-07-02"	14933	15
869	711	"2007-07-02"	14967	"12.8"
870	712	"2007-07-02"	14977	"8.9"
871	713	"2007-07-03"	14984	"13.8"
872	102	"2007-07-02"	14973	"7.9"
873	714	"2007-07-03"	14983	14
874	3	"2007-07-03"	14980	"10.9"
875	134	"2007-07-03"	14974	"24.8"
876	715	"2007-07-04"	14990	"21.8"
877	313	"2007-07-04"	14988	"9.9"
878	716	"2014-06-03"	23659	"21.95"
879	701	"2007-07-04"	14979	"16.8"
880	717	"2015-04-13"	24576	20
881	32	"2007-07-05"	14998	"17.2"
882	718	"2007-07-05"	14994	"14.8"
883	205	"2007-07-05"	14993	"45.7"
884	719	"2007-07-05"	14991	"17.2"
885	720	"2007-07-06"	15005	"21.8"
886	721	"2007-07-06"	15003	"10.9"
887	722	"2007-07-06"	15001	"25.8"
888	723	"2007-07-06"	15000	"6.5"
889	724	"2007-07-06"	14999	"10.9"
890	725	"2007-07-06"	14997	"10.9"
891	81	"2007-07-06"	14996	10
892	726	"2007-07-06"	14989	"11.5"
893	128	"2007-07-06"	14969	"13.1"
894	727	"2007-07-10"	15007	"10.9"
895	711	"2007-07-10"	15002	"12.8"
896	711	"2007-07-10"	14995	"9.9"
897	728	"2000-07-13"	15024	"12.8"
898	11	"2007-07-11"	15009	"14.4"
899	729	"2007-07-12"	15033	"6.5"
900	79	"2007-07-12"	15011	"13.4"
901	573	"2008-05-09"	16019	"21.9"
902	136	"2007-07-13"	15042	"11.5"
903	730	"2007-07-12"	15006	42
904	86	"2007-07-13"	15039	"10.9"
905	85	"2007-07-13"	15037	"19.3"
906	83	"2007-07-13"	15035	"10.9"
907	520	"2007-07-17"	15034	"16.5"
908	543	"2007-07-13"	15013	"10.9"
909	99	"2007-07-13"	15030	6
910	731	"2007-07-13"	15029	"12.3"
911	732	"2007-07-13"	15028	"8.9"
912	595	"2007-07-13"	15027	"10.9"
913	713	"2007-07-13"	15025	5
914	130	"2007-07-11"	15010	"13.95"
915	733	"2007-07-13"	15023	"12.5"
916	692	"2007-07-13"	15022	"7.9"
917	734	"2007-07-13"	15021	"21.9"
918	468	"2007-07-13"	15020	"19.6"
919	723	"2007-07-13"	15019	"14.95"
920	735	"2007-07-13"	15018	"30.75"
921	736	"2007-07-13"	15017	"43.6"
922	93	"2007-07-13"	15016	"8.5"
923	684	"2007-07-13"	15015	"21.9"
924	650	"2007-07-13"	15014	"8.95"
925	702	"2007-07-13"	15013	"10.9"
926	737	"2007-07-13"	15012	"19.2"
927	644			
928	738	"2007-08-01"	15049	4
929	614	"2007-08-01"	15036	"8.6"
930	193	"2007-08-02"	15058	"13.8"
931	422	"2007-08-02"	15041	"18.9"
932	739	"2007-08-02"	15046	11
933	740	"2007-08-03"	15066	10
934	256	"2007-08-03"	15051	"24.4"
935	462	"2007-08-03"	15050	"17.4"
936	741	"2007-08-03"	15047	"8.95"
937	742	"2007-08-03"	15044	"15.8"
938	743	"2007-08-03"	15043	"6.5"
939	55	"2007-08-03"	15038	"84.9"
940	92	"2007-08-03"	15032	"21.9"
941	744	"2007-08-06"	15056	"10.9"
942	196	"2007-08-06"	15055	5
943	461	"2007-08-06"	15052	"11.9"
944	745	"2007-08-06"	15048	9
945	746	"2007-08-06"	15045	"33.7"
946	334	"2007-08-07"	15062	"8.9"
947	435	"2007-08-07"	15059	"12.9"
948	747	"2007-08-07"	15054	"38.8"
949	640	"2007-08-07"	15053	"28.3"
950	119	"2007-08-07"	15026	"10.9"
951	748	"2007-08-08"	15064	"10.3"
952	749	"2007-08-07"	15060	"21.8"
953	520	"2007-08-08"	15086	"18.95"
954	327	"2007-08-08"	15075	"3.5"
955	55	"2007-08-08"	15068	"13.8"
956	520	"2007-08-08"	15065	"19.8"
957	624	"2007-08-08"	15067	"10.9"
958	195	"2007-08-09"	15078	"9.5"
959	94	"2007-08-09"	15073	"29.3"
960	288	"2007-08-09"	15072	"26.4"
961	56	"2007-08-09"	15071	"14.5"
962	750	"2007-08-09"	15070	"40.8"
963	751	"2007-08-09"	15063	"10.9"
964	210	"2007-01-22"	15061	"10.9"
965	752	"2007-08-03"	15057	"10.9"
966	188	"2007-08-10"	15093	"13.7"
967	306	"2007-08-10"	15089	"9.5"
968	12	"2007-08-10"	15088	"43.9"
969	334	"2007-08-10"	15081	"8.9"
970	597	"2007-08-10"	15076	"13.7"
971	688	"2007-08-10"	15069	"21.8"
972	753	"2007-08-10"	15074	"28.3"
973	277	"2007-08-10"	15090	12
974	754	"2007-08-13"	15097	"10.9"
975	706	"2007-08-13"	15094	"41.3"
976	755	"2007-08-13"	15087	4
977	185	"2007-08-10"		"39.9"
978	146	"2007-08-14"	15100	"12.8"
979	756	"2007-08-14"	15092	"8.45"
980	757	"2007-08-14"	15085	"13.6"
981	747	"2007-08-14"	15084	26
982	435	"2007-08-14"	15080	5
983	316	"2007-08-15"	15107	"12.5"
984	758	"2007-08-15"	15104	"8.6"
985	12	"2007-08-15"	15103	"8.5"
986	759	"2007-08-15"	15102	"14.8"
987	760	"2015-06-12"	24774	6
988	761	"2014-11-18"	24178	"21.9"
989	762	"2007-08-15"	15098	"10.9"
990	134	"2007-08-15"	15095	60
991	763	"2007-08-15"	15082	"15.7"
992	764	"2007-08-15"	15077	"13.4"
993	765	"2007-08-16"	15109	"10.9"
994	23	"2007-08-16"	15106	"9.5"
995	468	"2007-08-16"	15096	"30.1"
996	352	"2007-08-16"	15091	"20.95"
997	766	"2007-08-17"	15134	"8.45"
998	767	"2007-08-17"	15127	"2.8"
999	768	"2010-06-14"	18927	"8.5"
1000	251	"2007-08-17"	15124	"13.6"
1001	386	"2007-08-17"	15122	"10.9"
1002	769	"2007-08-17"	15121	"10.9"
1003	305	"2007-08-17"	15120	"10.9"
1004	770	"2007-08-17"	15118	"19.6"
1005	771	"2007-08-17"	15117	"10.8"
1006	754	"2007-08-17"	15116	"10.9"
1007	659	"2007-08-17"	15115	"10.9"
1008	112	"2007-08-17"	15112	"14.8"
1009	772	"2007-08-17"	15111	"20.7"
1010	773	"2007-08-17"	15110	5
1011	203	"2007-08-17"	15105	"32.7"
1012	774	"2007-08-17"	15079	"10.9"
1013	382	"2007-08-17"	15040	"16.9"
1014	775	"2007-08-20"	15119	"21.8"
1015	711	"2007-08-20"	15114	"12.8"
1016	776	"2007-08-29"	15166	"4.5"
1017	755	"2007-08-20"	15108	5
1018	777	"2007-08-21"	15132	"13.6"
1019	778	"2007-08-21"	15131	"10.95"
1020	779	"2007-08-21"	14903	"13.65"
1021	780	"2007-08-22"	15115	"4.5"
1022	44	"2007-08-22"	15142	"9.3"
1023	781	"2007-08-22"	15140	6
1024	782	"2007-08-22"	15135	"23.8"
1025	356	"2007-08-22"	15130	"39.1"
1026	52	"2007-08-22"	15126	"21.8"
1027	783	"2015-10-30"	25168	"16.8"
1028	24	"2007-08-23"	15136	4
1029	32	"2007-08-24"	15170	"7.5"
1030	784	"2007-08-24"	15160	"10.9"
1031	785	"2007-08-24"	15159	"45.6"
1032	59	"2007-08-24"	15153	"13.6"
1033	647	"2007-08-24"		64
1034	422	"2007-08-24"	15152	4
1035	174	"2007-08-24"	15148	"10.9"
1036	215	"2007-08-24"	15146	"10.9"
1037	786	"2007-08-24"	15145	"25.4"
1038	99	"2007-08-24"	15143	5
1039	787	"2007-08-24"	15129	6
1040	391	"2007-08-27"	15171	"3.5"
1041	667	"2007-08-27"	15169	"3.5"
1042	788	"2007-08-27"	15165	"13.6"
1043	334	"2007-03-13"	15157	"10.5"
1044	79	"2007-08-27"	15150	"10.9"
1045	789	"2007-08-27"	15138	"6.5"
1046	667	"2007-08-28"	15183	"10.9"
1047	24	"2007-08-28"	15168	"16.9"
1048	790	"2007-08-28"	15164	"11.65"
1049	791	"2007-08-28"	15156	"22.55"
1050	447	"2007-08-28"	15151	"27.4"
1051	356	"2007-08-22"	15139	"10.9"
1052	465	"2008-06-06"	15148	"11.9"
1053	526	"2007-08-22"	15137	"31.05"
1054	619	"2007-08-28"	15149	"8.5"
1055	792	"2007-08-28"	15133	"13.6"
1056	793	"2007-08-29"	15194	10
1057	794	"2007-08-29"	15179	"10.9"
1058	795	"2007-08-29"	15177	"33.4"
1059	355	"2007-08-20"	15113	"6.5"
1060	796	"2007-08-29"	15163	"10.9"
1061	797	"2007-08-29"	15162	"13.6"
1062	770	"2007-08-30"	15197	2
1063	798	"2007-08-30"	15186	"5.5"
1064	409	"2007-08-30"	15161	"17.9"
1065	799	"2007-08-30"	15123	"10.5"
1066	800	"2007-08-31"	15205	"14.8"
1067	794	"2007-08-31"	15198	"10.9"
1068	801	"2007-08-31"	15196	22
1069	802	"2007-08-31"	15195	"24.8"
1070	316	"2007-08-31"	15192	"8.5"
1071	803	"2007-08-31"	15191	"29.15"
1072	804	"2007-08-31"	15190	"10.9"
1073	291	"2007-08-31"	15189	15
1074	356	"2007-08-31"	15188	"16.9"
1075	436	"2007-08-31"	15187	"10.9"
1076	236	"2007-08-31"	15185	"28.8"
1077	805	"2007-08-31"	15184	"8.9"
1078	379	"2007-08-31"	15182	10
1079	806	"2007-09-03"	15180	"10.9"
1080	208	"2007-08-31"	15176	"13.6"
1081	807	"2007-08-31"	15175	"18.95"
1082	513	"2006-12-15"	14278	"6.9"
1083	513	"2007-02-10"	14415	"8.9"
1084	513	"2008-08-31"	15174	"14.8"
1085	513	"2008-08-31"		99
1086	526	"2007-08-31"	15173	"15.9"
1087	302	"2007-08-31"	15172	"23.8"
1088	484	"2007-08-31"	15154	"14.4"
1089	94	"2007-09-03"	15204	"11.8"
1090	83	"2007-09-03"	15200	"10.9"
1091	351	"2007-09-03"	15181	8
1092	119	"2007-09-03"	15083	"10.9"
1093	697	"2007-09-04"	15199	"10.9"
1094	808	"2007-09-05"	15215	"10.9"
1095	33	"2007-09-05"	15214	"10.9"
1096	809	"2007-09-05"	15207	"32.7"
1097	810	"2007-09-05"	15203	"36.7"
1098	537	"2007-09-05"	15193	"12.9"
1099	811	"2007-09-06"	15211	"14.4"
1100	208	"2007-09-06"	15210	"33.6"
1101	32	"2007-09-07"	15212	48
1102	628	"2007-09-07"	15230	"10.9"
1103	812	"2007-09-07"	15221	3
1104	660	"2007-09-07"	15218	"8.45"
1105	813	"2007-09-07"	15217	"10.95"
1106	757	"2007-09-07"	15216	"13.65"
1107	223	"2007-09-07"	15213	"17.2"
1108	801	"2007-09-07"	15209	"31.6"
1109	814	"2007-09-07"	15201	"10.9"
1110	815	"2014-12-17"	24252	"64.3"
1111	379	"2007-09-10"	15206	"14.8"
1112	428	"2007-09-10"	15178	7
1113	506	"2007-05-29"	14838	"10.9"
1114	506	"2007-09-11"	15227	"17.5"
1115	520	"2007-09-11"	15224	27
1116	33	"2007-09-12"	15245	"10.9"
1117	615	"2007-09-12"	15233	"5.5"
1118	533	"2007-09-12"	15222	15
1119	697	"2007-09-12"	15219	"21.8"
1120	239	"2007-09-13"	15237	"10.9"
1121	590	"2007-09-13"	15236	"10.9"
1122	814	"2007-09-13"	15231	"11.95"
1123	816	"2007-09-13"	15229	"32.7"
1124	817	"2007-09-13"	15223	"10.9"
1125	711	"2007-09-13"	15141	"9.85"
1126	818	"2007-09-14"	15248	"36.45"
1127	210	"2007-09-14"	15246	"10.9"
1128	659	"2007-09-14"	15244	"14.4"
1129	819	"2007-09-14"	15243	5
1130	820	"2007-09-14"	15242	5
1131	147	"2007-09-15"	15241	"16.9"
1132	682	"2007-09-14"	15239	"10.9"
1133	184	"2007-09-14"	15238	"9.95"
1134	821	"2007-09-14"	15235	10
1135	822	"2007-09-14"	15234	"14.9"
1136	823	"2007-09-14"	15232	"20.55"
1137	431	"2007-09-14"	15225	5
1138	142	"2007-09-14"	15158	"8.5"
1139	615	"2007-09-14"	15156	"10.9"
1140	634	"2007-09-17"	15153	"21.8"
1141	824	"2007-09-17"	15250	"10.9"
1142	825	"2009-02-04"	17011	"10.95"
1143	383	"2007-09-18"	15167	"14.9"
1144	826	"2007-09-18"	15161	"10.9"
1145	827	"2007-09-18"	15160	"21.8"
1146	816	"2007-09-18"	15157	"7.5"
1147	828	"2007-09-18"	15154	"19.8"
1148	829	"2007-09-18"	15152	"21.8"
1149	32	"2007-09-19"	15261	"10.9"
1150	830	"2007-09-19"	15251	"14.4"
1151	27	"2007-09-19"	15159	12
1152	188	"2007-09-20"	15270	"16.4"
1153	434	"2007-09-20"	15263	"10.9"
1154	831	"2015-11-25"	25225	"10.95"
1155	34	"2007-09-20"	15249	"12.5"
1156	832	"2007-09-21"	15270	"10.9"
1157	833	"2007-09-21"	15267	"17.9"
1158	56	"2007-09-21"	15260	6
1159	834	"2007-09-21"	15259	5
1160	835	"2007-09-21"	15258	10
1161	113	"2012-05-18"	21340	"10.95"
1162	321	"2007-09-21"	15256	"25.95"
1163	370	"2007-09-21"	15254	"12.95"
1164	684	"2007-09-21"	15253	"10.9"
1165	806	"2007-09-21"	15208	"7.5"
1166	836	"2007-09-24"	15262	"8.6"
1167	837	"2007-09-24"	15255	"24.8"
1168	838	"2007-09-25"	15283	"10.9"
1169	839	"2007-09-25"	15272	"21.8"
1170	464	"2007-09-25"	15269	"18.3"
1171	840	"2007-09-25"	15268	"9.5"
1172	828	"2007-09-25"	15266	"21.5"
1173	841	"2007-09-25"	15265	5
1174	462	"2007-09-04"	15166	"10.9"
1175	114	"2007-09-25"	15165	"21.7"
1176	842	"2007-09-26"	15278	"10.95"
1177	334	"2007-09-26"	15274	"14.8"
1178	843	"2007-09-27"	15290	4
1179	464	"2007-09-27"	15284	"37.8"
1180	844	"2007-09-27"	15282	"13.75"
1181	845	"2007-09-27"	15281	"10.9"
1182	846	"2007-09-27"	15280	"8.6"
1183	652	"2007-09-27"	15277	"18.9"
1184	381	"2007-09-27"	15276	"14.9"
1185	847	"2007-09-27"	15275	"11.9"
1186	394	"2007-09-27"	15273	"10.9"
1187	137	"2007-09-27"	15264	"13.5"
1188	848	"2007-09-28"	15292	"32.85"
1189	849	"2007-09-18"	15288	6
1190	850	"2007-09-28"	15286	"18.95"
1191	851	"2007-09-28"	15285	"10.9"
1192	356	"2007-09-28"		220
1193	356	"2007-10-02"		"49.95"
1194	647	"2007-10-02"		70
1195	852	"2007-10-02"	15199	70
1196	414	"2007-10-02"	15289	"25.7"
1197	140	"2007-10-02"	15294	"10.9"
1198	134	"2007-10-02"	15295	"34.4"
1199	52	"2007-10-02"	15296	"15.7"
1200	853	"2007-10-02"	15299	"9.9"
1201	854	"2015-06-19"	24829	"37.8"
1202	855	"2007-10-04"	15271	"28.8"
1203	856	"2007-10-04"	15297	"10.9"
1204	857	"2007-10-04"	15300	"10.95"
1205	537	"2007-10-04"	15304	"9.9"
1206	858	"2007-10-04"	15307	"10.9"
1207	394	"2007-10-05"	15291	"14.6"
1208	127	"2007-10-05"	15293	12
1209	859	"2007-10-05"	15302	"10.9"
1210	462	"2007-10-05"	15305	"21.9"
1211	6	"2007-10-05"	15309	"22.35"
1212	660	"2007-10-04"	15303	"10.9"
1213	316	"2007-10-04"	15306	2
1214	860	"2007-10-08"	15314	"13.6"
1215	181	"2007-10-08"	15313	"10.95"
1216	81	"2007-10-08"	15201	8
1217	624	"2007-10-09"	15323	"16.9"
1218	727	"2007-10-09"	15320	"8.9"
1219	861	"2007-10-09"	15319	15
1220	862	"2007-10-09"	15318	"10.9"
1221	432	"2007-10-09"	15317	"10.9"
1222	147	"2007-10-09"	15312	"8.6"
1223	863	"2007-10-03"	15298	"26.25"
1224	864	"2007-10-10"	15287	8
1225	490	"2007-10-10"	15324	"35.3"
1226	826	"2007-10-10"	15327	"10.9"
1227	196	"2007-10-10"	15325	"21.8"
1228	865	"2007-10-10"	15332	"16.9"
1229	409	"2007-10-10"	15339	"10.9"
1230	866	"2007-10-10"		"99.9"
1231	711	"2007-10-16"	15316	"12.9"
1232	867	"2007-10-11"	15351	6
1233	370	"2007-10-11"	15347	"12.9"
1234	32	"2007-10-11"	15341	"14.95"
1235	830	"2007-10-11"	15338	"11.95"
1236	38	"2007-10-11"	15336	12
1237	868	"2007-10-11"	15334	"21.8"
1238	86	"2007-10-11"	15333	"10.9"
1239	436	"2007-10-11"	15330	"10.9"
1240	140	"2007-10-11"	15329	"10.9"
1241	869	"2007-10-11"	15328	"10.9"
1242	870	"2007-10-11"	15326	"14.9"
1243	871	"2007-10-11"	15321	"22.55"
1244	667	"2007-10-11"	15310	"8.5"
1245	835	"2007-10-11"	15279	5
1246	671	"2007-10-08"	15252	170
1247	873	"2007-10-11"	15356	11
1248	320	"2007-10-16"	15355	"10.9"
1249	874	"2007-10-16"	15340	"10.9"
1250	875	"2007-10-17"	15359	"12.75"
1251	37	"2007-10-17"	15354	8
1252	219	"2007-10-17"	15352	"22.8"
1253	196	"2007-10-17"	15348	"10.9"
1254	679			
1255	386	"2007-10-17"	15342	"11.8"
1256	876	"2007-10-18"	15331	27
1257	813	"2007-10-18"	15337	"8.6"
1258	594	"2007-10-18"	15345	"19.9"
1259	877	"2007-10-18"	15346	"25.85"
1260	878	"2007-10-18"	15349	"14.8"
1261	335	"2007-10-18"	15353	"18.5"
1262	163	"2007-10-18"	15364	"13.8"
1263	879	"2007-10-18"	15368	5
1264	580	"2007-10-08"		"49.9"
1265	516	"2007-10-19"	15168	"13.8"
1266	356	"2007-10-16"		"49.9"
1267	880	"2007-10-22"		50
1268	356	"2007-11-07"		"69.9"
1269	881	"2007-10-19"	15383	"10.9"
1270	882	"2007-10-19"	15371	"22.55"
1271	442	"2007-10-19"	15369	"10.9"
1272	833	"2007-10-19"	15366	"8.5"
1273	883	"2007-10-19"	15362	"13.65"
1274	3	"2007-10-19"	15361	5
1275	884	"2007-10-19"	15360	4
1276	667	"2007-10-19"	15358	"10.9"
1277	885	"2007-10-19"	15357	"6.5"
1278	886	"2007-10-22"	15377	"10.9"
1279	226	"2007-10-22"	15376	"8.5"
1280	887	"2007-10-22"	15374	"10.9"
1281	125	"2007-10-22"	15363	5
1282	888	"2007-10-22"	15322	"36.4"
1283	134	"2007-10-22"	15315	"8.6"
1284	889	"2015-11-09"	25195	8
1285	890	"2007-10-23"	15379	"10.9"
1286	891	"2007-10-23"	15373	"13.95"
1287	391	"2007-10-23"	15372	6
1288	196	"2007-06-27"	14942	"13.45"
1289	131	"2007-10-24"	15386	"10.95"
1290	203	"2007-10-24"	15382	"25.7"
1291	71	"2007-10-24"	15381	"13.9"
1292	147	"2007-10-24"	15380	4
1293	258	"2007-10-24"	15365	"28.7"
1294	251	"2007-10-24"	15350	"35.2"
1295	892	"2007-10-25"	15414	"8.5"
1296	299	"2007-10-25"	15401	"25.4"
1297	893	"2007-10-25"	15392	"10.9"
1298	125	"2007-10-25"	15390	"13.5"
1299	894	"2007-10-25"	15389	"10.9"
1300	736	"2007-10-25"	15388	"10.9"
1301	820	"2007-10-25"	15385	"22.45"
1302	462	"2007-10-26"	15412	"25.9"
1303	587	"2007-10-26"	15409	"32.7"
1304	125	"2007-10-26"	15403	"21.8"
1305	52	"2007-10-26"	15402	"10.9"
1306	744	"2007-10-26"	15400	"21.8"
1307	619	"2007-10-26"	15395	"12.8"
