"ID_Auftrag"	"Kunde"	"Datum"	"Nr"	"Betrag"	"Neu"	"Notiz"
742	495	02.01.07	14303	8.4		"Haus-Nr. 17"
743	495	03.04.07	14628	18.95		"Haus-Nr. 17, Hanemann"
744	548	09.05.07	14769	20		
745	146	18.04.07	14661	16.5		
746	644	13.07.07	14956	10.9		
747	645	01.06.07	14879	21.8		
748	605	01.06.07	14868	21.8		"Herr"
749	32	01.06.07	14867	31.45		"keine Anschrift"
750	387	01.06.07	14864	7.8		
751	233	01.06.07	14858	44.45	"Shirt"	
752	646	01.06.07	14843	22.85		
753	595	01.06.07	14823	10.9		
754	329	01.06.07	14777	12.9		
755	8	04.06.07	14873	21.8		
756	261	04.06.07	14870	14.1		
757	647	13.06.07		84.95		"gekauft"
758	648	05.06.07	14882	13.55		
759	89	05.06.07	14876	10.9		
760	649	16.11.07	15497	32.7		
761	650	05.06.07	14866	22.8		
762	651	06.06.07	14887	10.9		"Anwaltskanzlei"
763	652	06.06.07	14884	14.4		
764	126	06.06.07	14881	16.2		
765	173	06.06.07	14880	10.9		
766	653	06.06.07	14877	21.8		
767	654	06.06.07	14875	16.45		
768	655	06.07.07	14905	67.3		
769	81	06.06.07	14871	9.9		
770	623	07.06.07	14895	10.9		
771	656	07.06.07	14891	10.9		
772	56	07.06.07	14883	3.5		
773	3	08.06.07	14902	12		
774	657	04.11.10	19425	15.5		
775	179	08.06.07	14900	13.9		
776	137	08.06.07	14896	10.9		
777	658	08.06.07	14893	16.75		
778	499	08.06.07	14892	13.95		
779	659	08.06.07	14888	17		
780	106	08.06.07	14878	25.5		
781	660	11.06.07	14894	13.9		
782	661	11.06.07	14890	10.9		
783	614	11.06.07	14865	31.8		
784	662	12.06.07	14898	10.9		
785	663	12.06.07	14886	13.55		
786	664	13.06.07	14918	10.9		
787	447	13.06.07	14906	51		
788	147	13.06.07	14904	4		
789	183	13.06.07	14899	28.55		
790	665	13.06.07	14897	64.5		
791	666	14.06.07	14909	9.8		
792	667	15.06.07	14913	14.5		
793	668	15.06.07	14926	27.9		
794	669	14.06.07	14910	5		
795	670	14.06.07	14912	13.75		
796	671	15.06.07	14921	9.5		
797	672	15.06.07	14920	10.9		
798	673	15.06.07	14919	10.9		
799	674	15.06.07	14917	10.9		
800	90	15.06.07	14916	10.9		
801	675	15.06.07	14915	15.15		
802	378	15.06.07	14914	10.9		
803	8	15.06.07	14911	12.8		
804	676	15.06.07	14908	9.8		
805	677	18.06.07	14923	16.95		
806	678	18.06.07	14922	40.2		
807	679	20.04.11	20094	8.9		
809	24	19.06.07	14935	24.7		
810	680	10.03.08	15811	10.95		
811	516	19.06.07	14924	12.8		"Verzogen ?"
812	681	19.06.07	14889	6.5		
813	682	20.06.07	14932	10.9		
814	683	20.06.07	14930	7.5		
815	670	20.06.07	14929	22		
816	684	21.06.07	14937	10.9		
817	685	21.06.07	14936	10.9		
818	686	21.06.07	14934	10.9		
819	270	22.06.07	14959	8.45		
820	687	16.12.11	20885	7.5		
821	688	22.06.07	14948	8		
822	146	20.06.07	14928	10		
823	689	22.06.07	14947	10		
824	690	22.06.07	14946	26.95		
825	691	22.06.07	14944	13.65		
826	692	22.06.07	14943	7.9		
827	693	22.06.07	14940	12.8		
828	491	22.06.07	14939	13.9		
829	694	22.06.07	14938	14.4		
830	695	26.06.07	14962	5		
831	696	26.06.07	14961	18.9		
832	134	26.06.07	14958	27.1		
833	677	26.06.07	14941	14.4		
834	668	26.06.07	14927	29.25		
835	235	26.06.07	14925	7.9		
836	697	26.06.07	14907	27.25		
837	698	27.06.07	14964	14.4		
838	699	27.06.07	14963	7.5		
839	119	27.06.07	14955	10.9		
840	5	27.06.07	14953	29.75		
841	700	27.06.07	14952	27.8		
842	701	27.06.07	14949	10.95		
843	702	27.06.07	14942	13.45		"keine Adresse"
844	289	25.06.07	14735	6.5		
845	434	28.06.07	14982	4		
846	369	28.06.07	14968	12.75		
847	703	28.06.07	14966	13.65		
848	415	28.06.07	14957	53.1		
849	24	28.06.07	14951	10		
850	704	29.06.07	14986	6		
851	684	29.06.07	14981	8.6		
852	407	18.06.07	14913	30.45		
853	697	29.06.07	14975	13.65		
854	239	29.06.07	14972	20		
855	705	29.06.07	14971	10.9		
856	706	29.06.07	14970	12		
857	462	11.12.06	14263	39.4		
858	462	09.02.07	14398	8.75		
859	462	23.03.07	14548	10.95		
860	462	30.03.07	14683	4.5		
861	462	11.05.07	14801	21.9		
862	462	31.05.07	14863	35.85		
863	462	29.06.07	14954	8		
864	462	06.07.07	14992	21.8		
865	707	29.06.07	14945	6		
866	708	29.06.07	14900	132.3	"Rock"	
867	709	02.07.07	14976	23.4		
868	710	02.07.07	14933	15		
869	711	02.07.07	14967	12.8		
870	712	02.07.07	14977	8.9		
871	713	03.07.07	14984	13.8		
872	102	02.07.07	14973	7.9		
873	714	03.07.07	14983	14		
874	3	03.07.07	14980	10.9		
875	134	03.07.07	14974	24.8		
876	715	04.07.07	14990	21.8		
877	313	04.07.07	14988	9.9		
878	716	03.06.14	23659	21.95		
879	701	04.07.07	14979	16.8		
880	717	13.04.15	24576	20		
881	32	05.07.07	14998	17.2		
882	718	05.07.07	14994	14.8		
883	205	05.07.07	14993	45.7		
884	719	05.07.07	14991	17.2		
885	720	06.07.07	15005	21.8		
886	721	06.07.07	15003	10.9		
887	722	06.07.07	15001	25.8		
888	723	06.07.07	15000	6.5		
889	724	06.07.07	14999	10.9		
890	725	06.07.07	14997	10.9		
891	81	06.07.07	14996	10		
892	726	06.07.07	14989	11.5		
893	128	06.07.07	14969	13.1		
894	727	10.07.07	15007	10.9		
895	711	10.07.07	15002	12.8		
896	711	10.07.07	14995	9.9		
897	728	13.07.00	15024	12.8		
898	11	11.07.07	15009	14.4		
899	729	12.07.07	15033	6.5		
900	79	12.07.07	15011	13.4		
901	573	09.05.08	16019	21.9		
902	136	13.07.07	15042	11.5		
903	730	12.07.07	15006	42		"Tel. 50342960"
904	86	13.07.07	15039	10.9		
905	85	13.07.07	15037	19.3		
906	83	13.07.07	15035	10.9		
907	520	17.07.07	15034	16.5		
908	543	13.07.07	15013	10.9		
909	99	13.07.07	15030	6		
910	731	13.07.07	15029	12.3		
911	732	13.07.07	15028	8.9		
912	595	13.07.07	15027	10.9		
913	713	13.07.07	15025	5		
914	130	11.07.07	15010	13.95		"Seyfert"
915	733	13.07.07	15023	12.5		
916	692	13.07.07	15022	7.9		
917	734	13.07.07	15021	21.9		"roter Punkt"
918	468	13.07.07	15020	19.6		
919	723	13.07.07	15019	14.95		
920	735	13.07.07	15018	30.75		
921	736	13.07.07	15017	43.6		
922	93	13.07.07	15016	8.5		
923	684	13.07.07	15015	21.9		
924	650	13.07.07	15014	8.95		
925	702	13.07.07	15013	10.9		
926	737	13.07.07	15012	19.2		
927	644					
928	738	01.08.07	15049	4		
929	614	01.08.07	15036	8.6		
930	193	02.08.07	15058	13.8		
931	422	02.08.07	15041	18.9		
932	739	02.08.07	15046	11		
933	740	03.08.07	15066	10		
934	256	03.08.07	15051	24.4		
935	462	03.08.07	15050	17.4		
936	741	03.08.07	15047	8.95		
937	742	03.08.07	15044	15.8		
938	743	03.08.07	15043	6.5		
939	55	03.08.07	15038	84.9		
940	92	03.08.07	15032	21.9		
941	744	06.08.07	15056	10.9		
942	196	06.08.07	15055	5		
943	461	06.08.07	15052	11.9		
944	745	06.08.07	15048	9		
945	746	06.08.07	15045	33.7		
946	334	07.08.07	15062	8.9		
947	435	07.08.07	15059	12.9		
948	747	07.08.07	15054	38.8		
949	640	07.08.07	15053	28.3		
950	119	07.08.07	15026	10.9		
951	748	08.08.07	15064	10.3		
952	749	07.08.07	15060	21.8		
953	520	08.08.07	15086	18.95		
954	327	08.08.07	15075	3.5		
955	55	08.08.07	15068	13.8		
956	520	08.08.07	15065	19.8		
957	624	08.08.07	15067	10.9		
958	195	09.08.07	15078	9.5		
959	94	09.08.07	15073	29.3		
960	288	09.08.07	15072	26.4		
961	56	09.08.07	15071	14.5		
962	750	09.08.07	15070	40.8		
963	751	09.08.07	15063	10.9		
964	210	22.01.07	15061	10.9		
965	752	03.08.07	15057	10.9		
966	188	10.08.07	15093	13.7		
967	306	10.08.07	15089	9.5		
968	12	10.08.07	15088	43.9		
969	334	10.08.07	15081	8.9		
970	597	10.08.07	15076	13.7		
971	688	10.08.07	15069	21.8		
972	753	10.08.07	15074	28.3		
973	277	10.08.07	15090	12		
974	754	13.08.07	15097	10.9		
975	706	13.08.07	15094	41.3		
976	755	13.08.07	15087	4		
977	185	10.08.07		39.9		"gekauft"
978	146	14.08.07	15100	12.8		
979	756	14.08.07	15092	8.45		
980	757	14.08.07	15085	13.6		
981	747	14.08.07	15084	26		
982	435	14.08.07	15080	5		
983	316	15.08.07	15107	12.5		
984	758	15.08.07	15104	8.6		
985	12	15.08.07	15103	8.5		
986	759	15.08.07	15102	14.8		
987	760	12.06.15	24774	6		
988	761	18.11.14	24178	21.9		
989	762	15.08.07	15098	10.9		
990	134	15.08.07	15095	60		
991	763	15.08.07	15082	15.7		
992	764	15.08.07	15077	13.4		
993	765	16.08.07	15109	10.9		
994	23	16.08.07	15106	9.5		
995	468	16.08.07	15096	30.1		
996	352	16.08.07	15091	20.95		
997	766	17.08.07	15134	8.45		
998	767	17.08.07	15127	2.8		
999	768	14.06.10	18927	8.5		
1000	251	17.08.07	15124	13.6		
1001	386	17.08.07	15122	10.9		
1002	769	17.08.07	15121	10.9		
1003	305	17.08.07	15120	10.9		
1004	770	17.08.07	15118	19.6		
1005	771	17.08.07	15117	10.8		
1006	754	17.08.07	15116	10.9		
1007	659	17.08.07	15115	10.9		
1008	112	17.08.07	15112	14.8		
1009	772	17.08.07	15111	20.7		
1010	773	17.08.07	15110	5		
1011	203	17.08.07	15105	32.7		
1012	774	17.08.07	15079	10.9		
1013	382	17.08.07	15040	16.9		
1014	775	20.08.07	15119	21.8		
1015	711	20.08.07	15114	12.8		
1016	776	29.08.07	15166	4.5		
1017	755	20.08.07	15108	5		
1018	777	21.08.07	15132	13.6		
1019	778	21.08.07	15131	10.95		
1020	779	21.08.07	14903	13.65		
1021	780	22.08.07	15115	4.5		
1022	44	22.08.07	15142	9.3		
1023	781	22.08.07	15140	6		
1024	782	22.08.07	15135	23.8		
1025	356	22.08.07	15130	39.1		
1026	52	22.08.07	15126	21.8		
1027	783	30.10.15	25168	16.8		
1028	24	23.08.07	15136	4		
1029	32	24.08.07	15170	7.5		
1030	784	24.08.07	15160	10.9		
1031	785	24.08.07	15159	45.6		
1032	59	24.08.07	15153	13.6		
1033	647	24.08.07		64		"gekauft"
1034	422	24.08.07	15152	4		
1035	174	24.08.07	15148	10.9		
1036	215	24.08.07	15146	10.9		
1037	786	24.08.07	15145	25.4		
1038	99	24.08.07	15143	5		
1039	787	24.08.07	15129	6		
1040	391	27.08.07	15171	3.5		
1041	667	27.08.07	15169	3.5		
1042	788	27.08.07	15165	13.6		
1043	334	13.03.07	15157	10.5		
1044	79	27.08.07	15150	10.9		
1045	789	27.08.07	15138	6.5		
1046	667	28.08.07	15183	10.9		
1047	24	28.08.07	15168	16.9		
1048	790	28.08.07	15164	11.65		
1049	791	28.08.07	15156	22.55		
1050	447	28.08.07	15151	27.4		
1051	356	22.08.07	15139	10.9		
1052	465	06.06.08	15148	11.9		
1053	526	22.08.07	15137	31.05		
1054	619	28.08.07	15149	8.5		
1055	792	28.08.07	15133	13.6		
1056	793	29.08.07	15194	10		
1057	794	29.08.07	15179	10.9		
1058	795	29.08.07	15177	33.4		
1059	355	20.08.07	15113	6.5		
1060	796	29.08.07	15163	10.9		
1061	797	29.08.07	15162	13.6		
1062	770	30.08.07	15197	2		
1063	798	30.08.07	15186	5.5		
1064	409	30.08.07	15161	17.9		
1065	799	30.08.07	15123	10.5		
1066	800	31.08.07	15205	14.8		
1067	794	31.08.07	15198	10.9		
1068	801	31.08.07	15196	22		
1069	802	31.08.07	15195	24.8		
1070	316	31.08.07	15192	8.5		
1071	803	31.08.07	15191	29.15		
1072	804	31.08.07	15190	10.9		
1073	291	31.08.07	15189	15		
1074	356	31.08.07	15188	16.9		
1075	436	31.08.07	15187	10.9		
1076	236	31.08.07	15185	28.8		
1077	805	31.08.07	15184	8.9		
1078	379	31.08.07	15182	10		
1079	806	03.09.07	15180	10.9		
1080	208	31.08.07	15176	13.6		
1081	807	31.08.07	15175	18.95		
1082	513	15.12.06	14278	6.9		
1083	513	10.02.07	14415	8.9		
1084	513	31.08.08	15174	14.8		
1085	513	31.08.08		99		"gekauft"
1086	526	31.08.07	15173	15.9		
1087	302	31.08.07	15172	23.8		"Haus-Nr. 38"
1088	484	31.08.07	15154	14.4		
1089	94	03.09.07	15204	11.8		
1090	83	03.09.07	15200	10.9		
1091	351	03.09.07	15181	8		
1092	119	03.09.07	15083	10.9		
1093	697	04.09.07	15199	10.9		
1094	808	05.09.07	15215	10.9		
1095	33	05.09.07	15214	10.9		
1096	809	05.09.07	15207	32.7		
1097	810	05.09.07	15203	36.7		
1098	537	05.09.07	15193	12.9		
1099	811	06.09.07	15211	14.4		
1100	208	06.09.07	15210	33.6		
1101	32	07.09.07	15212	48		
1102	628	07.09.07	15230	10.9		
1103	812	07.09.07	15221	3		
1104	660	07.09.07	15218	8.45		
1105	813	07.09.07	15217	10.95		
1106	757	07.09.07	15216	13.65		
1107	223	07.09.07	15213	17.2		
1108	801	07.09.07	15209	31.6		
1109	814	07.09.07	15201	10.9		
1110	815	17.12.14	24252	64.3		
1111	379	10.09.07	15206	14.8		
1112	428	10.09.07	15178	7		
1113	506	29.05.07	14838	10.9		
1114	506	11.09.07	15227	17.5		
1115	520	11.09.07	15224	27		
1116	33	12.09.07	15245	10.9		
1117	615	12.09.07	15233	5.5		
1118	533	12.09.07	15222	15		
1119	697	12.09.07	15219	21.8		
1120	239	13.09.07	15237	10.9		
1121	590	13.09.07	15236	10.9		
1122	814	13.09.07	15231	11.95		
1123	816	13.09.07	15229	32.7		
1124	817	13.09.07	15223	10.9		
1125	711	13.09.07	15141	9.85		
1126	818	14.09.07	15248	36.45		
1127	210	14.09.07	15246	10.9		
1128	659	14.09.07	15244	14.4		
1129	819	14.09.07	15243	5		
1130	820	14.09.07	15242	5		
1131	147	15.09.07	15241	16.9		
1132	682	14.09.07	15239	10.9		
1133	184	14.09.07	15238	9.95		
1134	821	14.09.07	15235	10		
1135	822	14.09.07	15234	14.9		
1136	823	14.09.07	15232	20.55		
1137	431	14.09.07	15225	5		
1138	142	14.09.07	15158	8.5		
1139	615	14.09.07	15156	10.9		
1140	634	17.09.07	15153	21.8		
1141	824	17.09.07	15250	10.9		
1142	825	04.02.09	17011	10.95		
1143	383	18.09.07	15167	14.9		
1144	826	18.09.07	15161	10.9		
1145	827	18.09.07	15160	21.8		
1146	816	18.09.07	15157	7.5		
1147	828	18.09.07	15154	19.8		
1148	829	18.09.07	15152	21.8		
1149	32	19.09.07	15261	10.9		
1150	830	19.09.07	15251	14.4		
1151	27	19.09.07	15159	12		
1152	188	20.09.07	15270	16.4		
1153	434	20.09.07	15263	10.9		
1154	831	25.11.15	25225	10.95		
1155	34	20.09.07	15249	12.5		
1156	832	21.09.07	15270	10.9		
1157	833	21.09.07	15267	17.9		
1158	56	21.09.07	15260	6		
1159	834	21.09.07	15259	5		
1160	835	21.09.07	15258	10		
1161	113	18.05.12	21340	10.95		
1162	321	21.09.07	15256	25.95		
1163	370	21.09.07	15254	12.95		
1164	684	21.09.07	15253	10.9		
1165	806	21.09.07	15208	7.5		
1166	836	24.09.07	15262	8.6		
1167	837	24.09.07	15255	24.8		
1168	838	25.09.07	15283	10.9		
1169	839	25.09.07	15272	21.8		
1170	464	25.09.07	15269	18.3		
1171	840	25.09.07	15268	9.5		
1172	828	25.09.07	15266	21.5		
1173	841	25.09.07	15265	5		
1174	462	04.09.07	15166	10.9		
1175	114	25.09.07	15165	21.7		
1176	842	26.09.07	15278	10.95		
1177	334	26.09.07	15274	14.8		
1178	843	27.09.07	15290	4		
1179	464	27.09.07	15284	37.8		
1180	844	27.09.07	15282	13.75		
1181	845	27.09.07	15281	10.9		
1182	846	27.09.07	15280	8.6		
1183	652	27.09.07	15277	18.9		
1184	381	27.09.07	15276	14.9		
1185	847	27.09.07	15275	11.9		
1186	394	27.09.07	15273	10.9		
1187	137	27.09.07	15264	13.5		
1188	848	28.09.07	15292	32.85		
1189	849	18.09.07	15288	6		
1190	850	28.09.07	15286	18.95		
1191	851	28.09.07	15285	10.9		
1192	356	28.09.07		220		"gekauft"
1193	356	02.10.07		49.95		"gekauft"
1194	647	02.10.07		70		"gekauft"
1195	852	02.10.07	15199	70	"   Kleid"	
1196	414	02.10.07	15289	25.7	"Beutel"	
1197	140	02.10.07	15294	10.9		
1198	134	02.10.07	15295	34.4		
1199	52	02.10.07	15296	15.7		
1200	853	02.10.07	15299	9.9		
1201	854	19.06.15	24829	37.8		
1202	855	04.10.07	15271	28.8		
1203	856	04.10.07	15297	10.9		
1204	857	04.10.07	15300	10.95		
1205	537	04.10.07	15304	9.9		
1206	858	04.10.07	15307	10.9		
1207	394	05.10.07	15291	14.6		
1208	127	05.10.07	15293	12		
1209	859	05.10.07	15302	10.9		
1210	462	05.10.07	15305	21.9		
1211	6	05.10.07	15309	22.35		
1212	660	04.10.07	15303	10.9		
1213	316	04.10.07	15306	2		
1214	860	08.10.07	15314	13.6		
1215	181	08.10.07	15313	10.95		
1216	81	08.10.07	15201	8		
1217	624	09.10.07	15323	16.9		
1218	727	09.10.07	15320	8.9		
1219	861	09.10.07	15319	15		
1220	862	09.10.07	15318	10.9		
1221	432	09.10.07	15317	10.9		
1222	147	09.10.07	15312	8.6		
1223	863	03.10.07	15298	26.25		
1224	864	10.10.07	15287	8		
1225	490	10.10.07	15324	35.3		
1226	826	10.10.07	15327	10.9		
1227	196	10.10.07	15325	21.8		
1228	865	10.10.07	15332	16.9		
1229	409	10.10.07	15339	10.9		
1230	866	10.10.07		99.9		"gekauft"
1231	711	16.10.07	15316	12.9		
1232	867	11.10.07	15351	6		
1233	370	11.10.07	15347	12.9		
1234	32	11.10.07	15341	14.95		
1235	830	11.10.07	15338	11.95		
1236	38	11.10.07	15336	12		
1237	868	11.10.07	15334	21.8		
1238	86	11.10.07	15333	10.9		
1239	436	11.10.07	15330	10.9		
1240	140	11.10.07	15329	10.9		
1241	869	11.10.07	15328	10.9		
1242	870	11.10.07	15326	14.9		
1243	871	11.10.07	15321	22.55		
1244	667	11.10.07	15310	8.5		
1245	835	11.10.07	15279	5		
1246	671	08.10.07	15252	170	"2 Hosen"	
1247	873	11.10.07	15356	11		
1248	320	16.10.07	15355	10.9		
1249	874	16.10.07	15340	10.9		
1250	875	17.10.07	15359	12.75		
1251	37	17.10.07	15354	8		
1252	219	17.10.07	15352	22.8		
1253	196	17.10.07	15348	10.9		
1254	679					
1255	386	17.10.07	15342	11.8		
1256	876	18.10.07	15331	27		
1257	813	18.10.07	15337	8.6		
1258	594	18.10.07	15345	19.9		
1259	877	18.10.07	15346	25.85		
1260	878	18.10.07	15349	14.8		
1261	335	18.10.07	15353	18.5		
1262	163	18.10.07	15364	13.8		
1263	879	18.10.07	15368	5		
1264	580	08.10.07		49.9		"gekauft"
1265	516	19.10.07	15168	13.8		
1266	356	16.10.07		49.9		"gekauft"
1267	880	22.10.07		50		"gekauft"
1268	356	07.11.07		69.9		"gekauft"
1269	881	19.10.07	15383	10.9		
1270	882	19.10.07	15371	22.55		
1271	442	19.10.07	15369	10.9		
1272	833	19.10.07	15366	8.5		
1273	883	19.10.07	15362	13.65		
1274	3	19.10.07	15361	5		
1275	884	19.10.07	15360	4		
1276	667	19.10.07	15358	10.9		
1277	885	19.10.07	15357	6.5		
1278	886	22.10.07	15377	10.9		
1279	226	22.10.07	15376	8.5		
1280	887	22.10.07	15374	10.9		
1281	125	22.10.07	15363	5		
1282	888	22.10.07	15322	36.4		
1283	134	22.10.07	15315	8.6		
1284	889	09.11.15	25195	8		
1285	890	23.10.07	15379	10.9		
1286	891	23.10.07	15373	13.95		
1287	391	23.10.07	15372	6		
1288	196	27.06.07	14942	13.45		
1289	131	24.10.07	15386	10.95		
1290	203	24.10.07	15382	25.7		
1291	71	24.10.07	15381	13.9		
1292	147	24.10.07	15380	4		
1293	258	24.10.07	15365	28.7		
1294	251	24.10.07	15350	35.2		
1295	892	25.10.07	15414	8.5		
1296	299	25.10.07	15401	25.4		
1297	893	25.10.07	15392	10.9		
1298	125	25.10.07	15390	13.5		
1299	894	25.10.07	15389	10.9		
1300	736	25.10.07	15388	10.9		
1301	820	25.10.07	15385	22.45		
1302	462	26.10.07	15412	25.9		
1303	587	26.10.07	15409	32.7		
1304	125	26.10.07	15403	21.8		
1305	52	26.10.07	15402	10.9		
1306	744	26.10.07	15400	21.8		
1307	619	26.10.07	15395	12.8		
1308	895	26.10.07	15394	24.15		
1309	882	26.10.07	15391	26.4		
1310	896	26.10.07	15387	14.8		
1311	765	26.10.07	15384	10.9		
1312	88	26.10.07	15370	15.9		
1313	670	26.10.07	15343	4		
1314	203	29.10.07	15413	10.9		
1315	897	29.10.07	15408	12.5		
1316	165	29.10.07	15407	32.7		
1317	898	29.10.07	15404	10.9		
1318	486	29.10.07	15397	17.2		
1319	888	29.10.07	15396	10.95		
1320	899	29.10.07	15393	35.95		
1321	776	29.10.07	15378	4		
1322	416	30.10.07	15428	7		
1323	522	29.10.07	15425	22.95		
1324	813	30.10.07	15420	10.9		
1325	715	30.10.07	15411	28.15		
1326	900	30.10.07	15410	10.9		
1327	901	30.10.07	15406	15.9		
1328	902	01.11.07	15422	13.7		
1329	752	01.11.07	15308	22.9		
1330	439	01.11.07	15399	37.7		
1331	731	01.11.07	15415	5		
1332	903	01.11.07	15416	10.95		
1333	904	01.11.07	15418	7.8		
1334	462	01.11.07	15423	13.9		
1335	905	01.11.07	15431	10.95		
1336	188	01.11.07	15441	6		
1337	906	02.11.07	15438	17.45		
1338	604	02.11.07	15437	32.7		
1339	376	02.11.07	15432	13.7		
1340	907	02.11.07	15430	21.8		
1341	723	02.11.07	15427	11.9		
1342	222	02.11.07	15426	10		
1344	786	02.11.07	15367	13.8		
1345	196	23.10.07	15436	21.8		
1346	908	05.11.07	15434	10		
1347	909	07.11.07	15449	23.05		
1348	910	07.11.07	15448	2		
1349	911	07.11.07	15443	12.95		
1350	912	07.11.07	15440	56		
1351	913	07.11.07	15435	17.7		
1352	914	05.11.07	15421	10.9		
1353	841	08.11.07	15429	7		
1354	251	08.11.07	15439	16.8		
1355	915	08.11.07	15442	10.9		
1356	916	08.11.07	15444	14.45		
1357	917	08.11.07	15445	15		
1358	918	08.11.07	15446	23.55		
1359	526	08.11.07	15450	17.9		
1360	44	08.11.07	15452	23.9		
1361	785	08.11.07	15454	10.9		
1362	919	08.11.07	15464	4.5		
1363	920	08.11.07	15465	5		
1364	377	09.11.07	15405	7		
1365	106	09.11.07	15433	11.9		
1366	905	09.11.07	15447	48.5		
1367	428	20.11.07	15455	14.4		
1368	921	09.11.07	15457	10.9		
1369	856	09.11.07	15458	21.8		
1370	922	09.11.07	15453	43.3		
1371	923	09.11.07	15460	18.6		
1372	870	09.11.07	15461	10.9		
1373	924	09.11.07	15462	13.9		
1374	736	09.11.07	15463	21.4		
1375	738	09.11.07	15471	2.5		
1376	925	09.11.07	15473	13.9		
1377	167	09.11.07	15477	3		
1378	926	09.11.07	15459	13.65		
1379	194	09.11.07	15456	10.9		
1380	927	12.11.07	15467	13.8		
1381	928	12.11.07	15466	10.9		
1382	670	13.11.07	15417	14.95		
1383	582	13.11.07	15468	36.6		
1384	489	13.11.07	15469	21.45		
1385	134	13.11.07	15470	31.3		
1386	44	13.11.07	15472	17.95		
1387	106	13.11.07	15475	21.8		
1388	615	14.11.07	15474	10.9		
1389	929	14.11.07	15479	9.9		
1390	223	14.11.07	15481	12.9		
1391	781	15.11.07	15478	10.9		
1392	355	15.11.07	15482	28.3		
1393	88	16.11.07	15480	5		
1394	930	16.11.07	15483	7.5		
1395	463	16.11.07	15485	16		
1396	931	06.06.08	16126	30.6		
1397	932	16.11.07	15490	12.8		
1398	690	16.11.07	15492	10.9		
1399	684	16.11.07	15493	8.6		
1400	2	05.06.07	14874	24.45		
1401	358	02.12.07	15486	8.9		
1402	933	19.11.07	15502	7		
1403	209	19.11.07	15505	8.6		
1404	176	19.11.07	15500	9.9		
1405	526	19.11.07	15499	22.85		
1406	934	19.11.07	15498	33.75		
1407	192	19.11.07	15496	9		
1408	678	19.11.07	15495	12.95		
1409	935	19.11.07	15494	15.35		
1410	740	16.11.07	15489	5		
1411	546	19.11.07	15491	11.5		
1412	563	19.11.07	15488	15.5		
1413	106	19.11.07	15484	21		
1414	936	19.11.07	15375	157.8	"     Mantel"	
1415	937	26.11.07	15504	10		
1416	938	27.11.07	15476	10.9		
1417	939	30.11.07	15513	14.9		
1418	939	30.11.07		139.9		"gekauft"
1419	632	30.11.07	15419	14.8		
1420	940	30.11.07	15503	36.3		
1421	941	30.11.07	15506	18.4		
1422	464	30.11.07	15510	24.45		
1423	942	30.11.07	15512	28.3		
1424	598	30.11.07	15518	8.9		
1425	463	30.11.07	15519	10.9		
1426	943	30.11.07	15524	26.4		
1427	13	30.11.07	15507	13.65		
1428	944	30.11.07		155.75		"gekauft"
1429	356	10.12.07		167	" "	"gekauft"
1430	356	11.03.08		200		"gekauft"
1431	671	04.04.07	14581	188.35	"3 Hosen"	
1432	945	04.12.08	16791	8.9		
1433	236	03.12.07	15514	14.4		
1434	212	03.12.07	15527	17.1		
1435	212	16.06.08	16184	31.8		
1436	46	03.12.07	15508	12.9		
1437	813	03.12.07	15509	14.5		
1438	882	03.12.07	15511	22.5		
1439	946	04.12.07	15517	19.95		
1440	947	04.12.07	15520	13.9		
1441	17	04.12.07	15521	39.7		
1442	259	04.12.07	15522	13.9		
1443	948	05.12.07	15523	18.5		
1444	949	05.12.07	15526	54.75		
1445	461	06.05.08	15989	10.95		
1446	828	05.12.07	15532	22.55		
1447	670	06.12.07	15525	12		
1448	950	06.12.07	15528	21.5		
1449	697	06.12.07	15530	10.9		
1450	385	02.04.07	15536	22.4		
1451	174	06.12.07	15537	10.9		
1452	32	06.12.07	15541	8.5		
1453	364	07.12.07	15516	8.9		
1454	208	07.12.07	15533	32.7		
1455	770	07.12.07	15535	10.7		
1456	951	07.12.07	15538	19.9		
1457	952	07.12.07		66		"gekauft"
1458	890	07.12.07	15539	10.9		
1459	674	07.12.07	15540	7		
1460	733	07.12.07	15544	10.9		
